region,pcode_region_enquete,region_id_dhs,region_source,cartographiable,enquete,annee,indicateur_id,indicateur,valeur,unite,famille,sens_favorable,source_id,source,licence,attribution,date_extraction
Artibonite,412006,HTDHS2006412006,Artibonite,oui,EMMUS 2006,2006,ED_LITR_W_LIT,Femmes sachant lire,56.1,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Centre,412007,HTDHS2006412007,Centre,oui,EMMUS 2006,2006,ED_LITR_W_LIT,Femmes sachant lire,42.0,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Grand'Anse,412010,HTDHS2006412010,..Grande-Anse,oui,EMMUS 2006,2006,ED_LITR_W_LIT,Femmes sachant lire,53.4,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Grand'Anse et Nippes réunies,412009,HTDHS2006412009,Grande-Anse/Nippes,non,EMMUS 2006,2006,ED_LITR_W_LIT,Femmes sachant lire,55.0,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nippes,412011,HTDHS2006412011,..Nippes,oui,EMMUS 2006,2006,ED_LITR_W_LIT,Femmes sachant lire,57.3,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord,412004,HTDHS2006412004,North,oui,EMMUS 2006,2006,ED_LITR_W_LIT,Femmes sachant lire,66.6,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord-Est,412005,HTDHS2006412005,North-East,oui,EMMUS 2006,2006,ED_LITR_W_LIT,Femmes sachant lire,60.6,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord-Ouest,412012,HTDHS2006412012,North-West,oui,EMMUS 2006,2006,ED_LITR_W_LIT,Femmes sachant lire,61.0,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Reste de l'Ouest,412002,HTDHS2006412002,Rest of West,oui,EMMUS 2006,2006,ED_LITR_W_LIT,Femmes sachant lire,61.0,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Sud,412008,HTDHS2006412008,South,oui,EMMUS 2006,2006,ED_LITR_W_LIT,Femmes sachant lire,67.1,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Sud-Est,412003,HTDHS2006412003,South-East,oui,EMMUS 2006,2006,ED_LITR_W_LIT,Femmes sachant lire,57.8,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Aire métropolitaine,412001,HTDHS2012412001,Metropolitan area,oui,EMMUS 2012,2012,ED_LITR_W_LIT,Femmes sachant lire,85.5,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Artibonite,412006,HTDHS2012412006,Artibonite,oui,EMMUS 2012,2012,ED_LITR_W_LIT,Femmes sachant lire,67.0,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Camps de déplacés (enquête 2012),412013,HTDHS2012412013,Camps,non,EMMUS 2012,2012,ED_LITR_W_LIT,Femmes sachant lire,71.3,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Centre,412007,HTDHS2012412007,Centre,oui,EMMUS 2012,2012,ED_LITR_W_LIT,Femmes sachant lire,55.9,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Grand'Anse,412010,HTDHS2012412010,..Grande-Anse,oui,EMMUS 2012,2012,ED_LITR_W_LIT,Femmes sachant lire,60.5,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Grand'Anse et Nippes réunies,412009,HTDHS2012412009,Grande-Anse/Nippes,non,EMMUS 2012,2012,ED_LITR_W_LIT,Femmes sachant lire,65.3,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nippes,412011,HTDHS2012412011,..Nippes,oui,EMMUS 2012,2012,ED_LITR_W_LIT,Femmes sachant lire,70.3,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord,412004,HTDHS2012412004,North,oui,EMMUS 2012,2012,ED_LITR_W_LIT,Femmes sachant lire,75.7,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord-Est,412005,HTDHS2012412005,North-East,oui,EMMUS 2012,2012,ED_LITR_W_LIT,Femmes sachant lire,68.6,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord-Ouest,412012,HTDHS2012412012,North-West,oui,EMMUS 2012,2012,ED_LITR_W_LIT,Femmes sachant lire,73.1,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Reste de l'Ouest,412002,HTDHS2012412002,Rest of West,oui,EMMUS 2012,2012,ED_LITR_W_LIT,Femmes sachant lire,71.2,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Sud,412008,HTDHS2012412008,South,oui,EMMUS 2012,2012,ED_LITR_W_LIT,Femmes sachant lire,76.9,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Sud-Est,412003,HTDHS2012412003,South-East,oui,EMMUS 2012,2012,ED_LITR_W_LIT,Femmes sachant lire,64.4,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Aire métropolitaine,412001,HTDHS2016412001,Metropolitan area,oui,EMMUS 2016,2016,ED_LITR_W_LIT,Femmes sachant lire,86.1,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Artibonite,412006,HTDHS2016412006,Artibonite,oui,EMMUS 2016,2016,ED_LITR_W_LIT,Femmes sachant lire,70.0,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Centre,412007,HTDHS2016412007,Centre,oui,EMMUS 2016,2016,ED_LITR_W_LIT,Femmes sachant lire,65.6,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Grand'Anse,412010,HTDHS2016412010,..Grande-Anse,oui,EMMUS 2016,2016,ED_LITR_W_LIT,Femmes sachant lire,73.8,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Grand'Anse et Nippes réunies,412009,HTDHS2016412009,Grande-Anse/Nippes,non,EMMUS 2016,2016,ED_LITR_W_LIT,Femmes sachant lire,76.7,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nippes,412011,HTDHS2016412011,..Nippes,oui,EMMUS 2016,2016,ED_LITR_W_LIT,Femmes sachant lire,80.3,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord,412004,HTDHS2016412004,North,oui,EMMUS 2016,2016,ED_LITR_W_LIT,Femmes sachant lire,79.9,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord-Est,412005,HTDHS2016412005,North-East,oui,EMMUS 2016,2016,ED_LITR_W_LIT,Femmes sachant lire,77.6,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord-Ouest,412012,HTDHS2016412012,North-West,oui,EMMUS 2016,2016,ED_LITR_W_LIT,Femmes sachant lire,80.9,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Reste de l'Ouest,412002,HTDHS2016412002,Rest of West,oui,EMMUS 2016,2016,ED_LITR_W_LIT,Femmes sachant lire,75.5,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Sud,412008,HTDHS2016412008,South,oui,EMMUS 2016,2016,ED_LITR_W_LIT,Femmes sachant lire,80.0,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Sud-Est,412003,HTDHS2016412003,South-East,oui,EMMUS 2016,2016,ED_LITR_W_LIT,Femmes sachant lire,78.5,%,famille : éducation,haut,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Aire métropolitaine,412001,HTDHS2000412001,Metropolitan area,oui,EMMUS 2000,2000,FE_FRTR_W_TFR,Indice synthétique de fécondité,3.4,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Artibonite,412006,HTDHS2000412006,Artibonite,oui,EMMUS 2000,2000,FE_FRTR_W_TFR,Indice synthétique de fécondité,4.7,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Centre,412007,HTDHS2000412007,Centre,oui,EMMUS 2000,2000,FE_FRTR_W_TFR,Indice synthétique de fécondité,7.4,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Grand'Anse et Nippes réunies,412009,HTDHS2000412009,Grande-Anse/Nippes,non,EMMUS 2000,2000,FE_FRTR_W_TFR,Indice synthétique de fécondité,5.7,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord,412004,HTDHS2000412004,North,oui,EMMUS 2000,2000,FE_FRTR_W_TFR,Indice synthétique de fécondité,4.2,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord-Est,412005,HTDHS2000412005,North-East,oui,EMMUS 2000,2000,FE_FRTR_W_TFR,Indice synthétique de fécondité,5.1,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord-Ouest,412012,HTDHS2000412012,North-West,oui,EMMUS 2000,2000,FE_FRTR_W_TFR,Indice synthétique de fécondité,5.0,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Reste de l'Ouest,412002,HTDHS2000412002,Rest of West,oui,EMMUS 2000,2000,FE_FRTR_W_TFR,Indice synthétique de fécondité,5.2,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Sud,412008,HTDHS2000412008,South,oui,EMMUS 2000,2000,FE_FRTR_W_TFR,Indice synthétique de fécondité,5.8,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Sud-Est,412003,HTDHS2000412003,South-East,oui,EMMUS 2000,2000,FE_FRTR_W_TFR,Indice synthétique de fécondité,5.8,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Aire métropolitaine,412001,HTDHS2006412001,Metropolitan area,oui,EMMUS 2006,2006,FE_FRTR_W_TFR,Indice synthétique de fécondité,2.2,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Artibonite,412006,HTDHS2006412006,Artibonite,oui,EMMUS 2006,2006,FE_FRTR_W_TFR,Indice synthétique de fécondité,4.4,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Centre,412007,HTDHS2006412007,Centre,oui,EMMUS 2006,2006,FE_FRTR_W_TFR,Indice synthétique de fécondité,6.1,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Grand'Anse,412010,HTDHS2006412010,..Grande-Anse,oui,EMMUS 2006,2006,FE_FRTR_W_TFR,Indice synthétique de fécondité,5.1,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Grand'Anse et Nippes réunies,412009,HTDHS2006412009,Grande-Anse/Nippes,non,EMMUS 2006,2006,FE_FRTR_W_TFR,Indice synthétique de fécondité,4.9,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nippes,412011,HTDHS2006412011,..Nippes,oui,EMMUS 2006,2006,FE_FRTR_W_TFR,Indice synthétique de fécondité,4.6,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord,412004,HTDHS2006412004,North,oui,EMMUS 2006,2006,FE_FRTR_W_TFR,Indice synthétique de fécondité,3.9,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord-Est,412005,HTDHS2006412005,North-East,oui,EMMUS 2006,2006,FE_FRTR_W_TFR,Indice synthétique de fécondité,4.4,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Nord-Ouest,412012,HTDHS2006412012,North-West,oui,EMMUS 2006,2006,FE_FRTR_W_TFR,Indice synthétique de fécondité,4.7,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Reste de l'Ouest,412002,HTDHS2006412002,Rest of West,oui,EMMUS 2006,2006,FE_FRTR_W_TFR,Indice synthétique de fécondité,4.1,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
Sud,412008,HTDHS2006412008,South,oui,EMMUS 2006,2006,FE_FRTR_W_TFR,Indice synthétique de fécondité,4.0,"enfants par femme, 15-49 ans",famille : population,neutre,SRC-066,EMMUS / DHS — API des indicateurs du DHS Program,"Libre d'usage — la seule condition posée par le producteur est la citation ; ni inscription, ni restriction de rediffusion","The DHS Program Indicator Data API, The Demographic and Health Surveys (DHS) Program. ICF International. Funded by the United States Agency for International Development (USAID). [Accessed 08-26-2026]",2026-08-25
