serie_id,libelle,domaine,annee,valeur,unite,source_id,source,licence,attribution,note,date_extraction
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2024,6.1,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2022-2024 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2023,5.8,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2021-2023 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2022,5.4,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2020-2022 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2021,4.9,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2019-2021 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2020,4.7,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2018-2020 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2019,4.5,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2017-2019 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2018,4.4,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2016-2018 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2017,4.1,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2015-2017 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2016,4.0,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2014-2016 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2015,3.9,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2013-2015 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2014,4.0,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2012-2014 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2013,4.0,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2011-2013 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2012,3.9,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2010-2012 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2011,3.9,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2009-2011 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2010,3.9,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2008-2010 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2009,4.0,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2007-2009 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2008,4.1,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2006-2008 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2007,4.2,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2005-2007 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2006,4.3,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2004-2006 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2005,4.4,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2003-2005 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2004,4.4,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2002-2004 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2003,4.3,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2001-2003 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210011,Number of people undernourished (million) (3-year average) — Value,Sécurité alimentaire,2002,4.1,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2000-2002 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2025,5.0,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2023-2025 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2024,4.7,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2022-2024 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2023,4.3,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2021-2023 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2022,4.3,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2020-2022 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2021,4.6,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2019-2021 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2020,5.1,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2018-2020 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2025,5.7,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2023-2025 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2024,5.5,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2022-2024 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2023,5.4,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2021-2023 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2022,5.4,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2020-2022 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2021,5.5,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2019-2021 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2020,5.7,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2018-2020 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Value,Sécurité alimentaire,2025,5.3,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2023-2025 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Value,Sécurité alimentaire,2024,5.1,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2022-2024 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Value,Sécurité alimentaire,2023,4.9,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2021-2023 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Value,Sécurité alimentaire,2022,4.9,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2020-2022 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Value,Sécurité alimentaire,2021,5.1,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2019-2021 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210071,Number of severely food insecure people (million) (3-year average) — Value,Sécurité alimentaire,2020,5.4,million No,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2018-2020 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2025,80.2,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2023-2025 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2024,80.2,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2022-2024 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2023,77.7,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2021-2023 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2022,77.9,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2020-2022 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2021,78.1,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2019-2021 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2020,80.5,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2018-2020 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2025,86.7,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2023-2025 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2024,86.7,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2022-2024 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2023,88.0,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2021-2023 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2022,87.4,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2020-2022 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2021,86.8,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2019-2021 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2020,84.9,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2018-2020 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Value,Sécurité alimentaire,2025,83.5,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2023-2025 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Value,Sécurité alimentaire,2024,83.4,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2022-2024 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Value,Sécurité alimentaire,2023,82.8,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2021-2023 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Value,Sécurité alimentaire,2022,82.6,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2020-2022 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Value,Sécurité alimentaire,2021,82.5,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2019-2021 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) — Value,Sécurité alimentaire,2020,82.7,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2018-2020 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210401,Prevalence of severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2025,42.2,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2023-2025 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210401,Prevalence of severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2024,40.6,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2022-2024 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210401,Prevalence of severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2023,37.5,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2021-2023 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210401,Prevalence of severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2022,38.2,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2020-2022 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210401,Prevalence of severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2021,41.2,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2019-2021 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210401,Prevalence of severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Lower bound,Sécurité alimentaire,2020,46.1,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2018-2020 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210401,Prevalence of severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2025,48.7,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2023-2025 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210401,Prevalence of severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2024,47.6,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2022-2024 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
FAO-FS-210401,Prevalence of severe food insecurity in the total population (percent) (3-year average) — Confidence interval: Upper bound,Sécurité alimentaire,2023,47.4,%,SRC-FAOSTAT,FAO — FAOSTAT,CC BY 4.0 (clause FAO : usage exclu de la promotion d'une entreprise commerciale),FAO. 2026. FAOSTAT. Licence: CC-BY-4.0.,moyenne sur la fenêtre 2021-2023 — deux points voisins partagent deux tiers de leurs observations,2026-08-18
