indicateur_id,langue,champ,valeur
IND-POP-003,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-003,es,unite,habitantes
IND-POP-003,es,sens_interpretation,"La base de la pirámide. Alto = presión sobre la escuela y la salud infantil hoy, sobre el empleo en diez años."
IND-POP-004,ht,nom,Popilasyon 15 a 64 an
IND-POP-004,ht,definition,Popilasyon rezidan estime ki nan tranch laj konvansyon an rele laj travay la.
IND-POP-004,ht,methode_calcul,Sòm tranch senk ane COD-PS 2024 yo : 15-19 rive 60-64.
IND-POP-004,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-004,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-004,ht,unite,abitan
IND-POP-004,ht,sens_interpretation,"Se denominatè rapò depandans lan. « Laj travay » se yon konvansyon sou laj, se pa yon mezi : li pa di anyen sou travay moun fè vre."
IND-POP-004,en,nom,Population aged 15 to 64
IND-POP-004,en,definition,Estimated resident population within the conventional working-age band.
IND-POP-004,en,methode_calcul,Sum of the 2024 COD-PS five-year bands: 15-19 through 60-64.
IND-POP-004,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-004,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-004,en,unite,inhabitants
IND-POP-004,en,sens_interpretation,"Denominator of the dependency ratio. ""Working age"" is an age convention, not a measurement: it says nothing about actual employment."
IND-POP-004,es,nom,Población de 15 a 64 años
IND-POP-004,es,definition,Población residente estimada dentro del grupo de edad convencional de actividad.
IND-POP-004,es,methode_calcul,Suma de los grupos quinquenales del COD-PS 2024: 15-19 hasta 60-64.
IND-POP-004,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-004,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-004,es,unite,habitantes
IND-POP-004,es,sens_interpretation,"Denominador de la razón de dependencia. «Edad activa» es una convención de edad, no una medición: nada dice del empleo real."
IND-POP-005,ht,nom,Popilasyon 65 an ak plis
IND-POP-005,ht,definition,Popilasyon rezidan estime ki gen 65 an oswa plis.
IND-POP-005,ht,methode_calcul,"Sòm tranch senk ane COD-PS 2024 yo : 65-69, 70-74, 75-79, 80 an ak plis — dènye tranch lan louvri."
IND-POP-005,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-005,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-005,ht,unite,abitan
IND-POP-005,ht,sens_interpretation,"Se tèt piramid la. Lè l wo, bezwen swen ak akonpayman ogmante."
IND-POP-005,en,nom,Population aged 65 and over
IND-POP-005,en,definition,Estimated resident population aged 65 and over.
IND-POP-005,en,methode_calcul,"Sum of the 2024 COD-PS five-year bands: 65-69, 70-74, 75-79, 80 and over — the top band is open-ended."
IND-POP-005,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-005,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-005,en,unite,inhabitants
IND-POP-005,en,sens_interpretation,The apex of the pyramid. High = greater health and care needs.
IND-POP-005,es,nom,Población de 65 años y más
IND-POP-005,es,definition,Población residente estimada de 65 años y más.
IND-POP-005,es,methode_calcul,"Suma de los grupos quinquenales del COD-PS 2024: 65-69, 70-74, 75-79, 80 y más — el último grupo es abierto."
IND-POP-005,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-005,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-005,es,unite,habitantes
IND-POP-005,es,sens_interpretation,La cima de la pirámide. Alto = mayores necesidades de salud y de cuidados.
IND-POP-006,ht,nom,Popilasyon depandan (mwens pase 15 an ak 65 an ak plis)
IND-POP-006,ht,definition,Popilasyon rezidan estime ki deyò tranch laj konvansyon an rele laj travay la.
IND-POP-006,ht,methode_calcul,IND-POP-003 + IND-POP-005.
IND-POP-006,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-006,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-006,ht,unite,abitan
IND-POP-006,ht,sens_interpretation,Se nimeratè rapò depandans lan. Mo « depandan » an se yon konvansyon sou laj : anpil nan moun sa yo ap travay.
IND-POP-006,en,nom,Dependent population (under 15 and 65 and over)
IND-POP-006,en,definition,Estimated resident population outside the conventional working-age band.
IND-POP-006,en,methode_calcul,IND-POP-003 + IND-POP-005.
IND-POP-006,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-006,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-006,en,unite,inhabitants
IND-POP-006,en,sens_interpretation,"Numerator of the dependency ratio. ""Dependent"" is an age convention: many of these people work."
IND-POP-006,es,nom,Población dependiente (menores de 15 y de 65 años y más)
IND-POP-006,es,definition,Población residente estimada fuera del grupo de edad convencional de actividad.
IND-POP-006,es,methode_calcul,IND-POP-003 + IND-POP-005.
IND-POP-006,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-006,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-006,es,unite,habitantes
IND-POP-006,es,sens_interpretation,Numerador de la razón de dependencia. «Dependiente» es una convención de edad: muchas de estas personas trabajan.
IND-POP-007,ht,nom,Popilasyon 5 a 19 an
IND-POP-007,ht,definition,Popilasyon rezidan estime ki nan laj pou al lekòl.
IND-POP-007,ht,methode_calcul,"Sòm tranch senk ane COD-PS 2024 yo : 5-9, 10-14, 15-19. Bòn anwo a se 19 an, se pa 18 : sous la bay laj yo pa gwoup senk ane, koupe tranch 15-19 la ta vle di envante yon chif."
IND-POP-007,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-007,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-007,ht,unite,abitan
IND-POP-007,ht,sens_interpretation,Se denominatè endikatè òf lekòl yo. Li kwaze ak moun ki poko gen 15 an : de yo pa adisyone.
IND-POP-007,en,nom,Population aged 5 to 19
IND-POP-007,en,definition,Estimated resident population of school age.
IND-POP-007,en,methode_calcul,"Sum of the 2024 COD-PS five-year bands: 5-9, 10-14, 15-19. The upper bound is 19, not 18: the source is five-year banded, and splitting the 15-19 band would mean inventing a distribution."
IND-POP-007,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-007,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-007,en,unite,inhabitants
IND-POP-007,en,sens_interpretation,Denominator of school-provision indicators. It partly overlaps the under-15 population: the two do not add up.
IND-POP-007,es,nom,Población de 5 a 19 años
IND-POP-007,es,definition,Población residente estimada en edad escolar.
IND-POP-007,es,methode_calcul,"Suma de los grupos quinquenales del COD-PS 2024: 5-9, 10-14, 15-19. El límite superior es 19 años y no 18: la fuente es quinquenal, y dividir el grupo 15-19 exigiría inventar un reparto."
IND-POP-007,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-007,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-007,es,unite,habitantes
IND-POP-007,es,sens_interpretation,Denominador de los indicadores de oferta escolar. Se solapa en parte con los menores de 15 años: ambos no se suman.
IND-POP-008,ht,nom,Popilasyon fi
IND-POP-008,ht,definition,"Popilasyon rezidan estime ki se fi, tout laj konfonn."
IND-POP-008,ht,methode_calcul,"Kolòn F_TL COD-PS 2024 la, ki egal sòm 17 tranch fi yo."
IND-POP-008,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-008,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-008,ht,unite,abitan
IND-POP-008,ht,sens_interpretation,Li li ansanm ak popilasyon gason an ; diferans lan parèt nan rapò gason pou 100 fi a.
IND-POP-008,en,nom,Female population
IND-POP-008,en,definition,"Estimated resident female population, all ages."
IND-POP-008,en,methode_calcul,"Column F_TL of the 2024 COD-PS, equal to the sum of the 17 female bands."
IND-POP-008,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-008,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-008,en,unite,inhabitants
IND-POP-008,en,sens_interpretation,Read alongside the male population; the gap between them shows in the sex ratio.
IND-POP-008,es,nom,Población femenina
IND-POP-008,es,definition,"Población residente estimada de sexo femenino, todas las edades."
IND-POP-008,es,methode_calcul,"Columna F_TL del COD-PS 2024, igual a la suma de los 17 grupos femeninos."
IND-POP-008,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-008,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-008,es,unite,habitantes
IND-POP-008,es,sens_interpretation,Léase junto con la población masculina; la diferencia se lee en la razón de masculinidad.
IND-POP-009,ht,nom,Popilasyon gason
IND-POP-009,ht,definition,"Popilasyon rezidan estime ki se gason, tout laj konfonn."
IND-POP-009,ht,methode_calcul,"Kolòn M_TL COD-PS 2024 la, ki egal sòm 17 tranch gason yo."
IND-POP-009,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-009,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-009,ht,unite,abitan
IND-POP-009,ht,sens_interpretation,Li li ansanm ak popilasyon fi a ; diferans lan parèt nan rapò gason pou 100 fi a.
IND-POP-009,en,nom,Male population
IND-POP-009,en,definition,"Estimated resident male population, all ages."
IND-POP-009,en,methode_calcul,"Column M_TL of the 2024 COD-PS, equal to the sum of the 17 male bands."
IND-POP-009,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-009,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-009,en,unite,inhabitants
IND-POP-009,en,sens_interpretation,Read alongside the female population; the gap between them shows in the sex ratio.
IND-POP-009,es,nom,Población masculina
IND-POP-009,es,definition,"Población residente estimada de sexo masculino, todas las edades."
IND-POP-009,es,methode_calcul,"Columna M_TL del COD-PS 2024, igual a la suma de los 17 grupos masculinos."
IND-POP-009,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-009,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-009,es,unite,habitantes
IND-POP-009,es,sens_interpretation,Léase junto con la población femenina; la diferencia se lee en la razón de masculinidad.
IND-POP-010,ht,nom,Pousantaj moun ki poko gen 15 an
IND-POP-010,ht,definition,Pati moun ki poko gen 15 an nan popilasyon total la.
IND-POP-010,ht,methode_calcul,IND-POP-003 ÷ IND-POP-001 × 100.
IND-POP-010,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-010,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-010,ht,unite,%
IND-POP-010,ht,sens_interpretation,"Wo = popilasyon an jèn. Li rekalkile sou total yo chak fwa w monte yon nivo, ou pa janm fè mwayèn pousantaj komin yo."
IND-POP-010,en,nom,Share under 15
IND-POP-010,en,definition,Share of the under-15 population in the total.
IND-POP-010,en,methode_calcul,IND-POP-003 ÷ IND-POP-001 × 100.
IND-POP-010,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
