pcode_commune,atmart_geo_id,nom_commune,region_ipc,composition_declaree,mois_reference,indice,variation_mensuelle_pct,variation_annuelle_pct,base,source_id,source,limite_connue,date_extraction
HT0311,HTC-0311,Cap-Haïtien,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0312,HTC-0312,Quartier Morin,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0313,HTC-0313,Limonade,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0321,HTC-0321,Acul du Nord,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0322,HTC-0322,Plaine du Nord,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0323,HTC-0323,Milot,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0331,HTC-0331,Grande Rivière Du Nord,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0332,HTC-0332,Bahon,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0341,HTC-0341,Saint-Raphaël,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0342,HTC-0342,Dondon,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0343,HTC-0343,Ranquitte,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0344,HTC-0344,Pignon,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0345,HTC-0345,La Victoire,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0351,HTC-0351,Borgne,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0352,HTC-0352,Port-Margot,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0361,HTC-0361,Limbé,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0362,HTC-0362,Bas Limbé,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0371,HTC-0371,Plaisance,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0372,HTC-0372,Pilate,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0411,HTC-0411,Fort-Liberté,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0412,HTC-0412,Ferrier,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0413,HTC-0413,Perches,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0421,HTC-0421,Ouanaminthe,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0422,HTC-0422,Capotille,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0423,HTC-0423,Mont-Organisé,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0431,HTC-0431,Trou du Nord,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0432,HTC-0432,Sainte Suzanne,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0433,HTC-0433,Terrier Rouge,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0434,HTC-0434,Caracol,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0441,HTC-0441,Vallières,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
HT0442,HTC-0442,Carice,Nord,"Départements du Nord, du Nord-Est et du Nord-Ouest",Juin 26,577.1,0.9,16.9,100 en 2017-2018,SRC-052,"IHSI — Indice des prix à la consommation, ventilation régionale ; rattachement aux communes par Atmart","INDICE RÉGIONAL PORTÉ SUR LES COMMUNES, PAS UN INDICE COMMUNAL. Toutes les communes d'une même région portent le même chiffre : l'IHSI ne publie pas plus fin. Il serait faux d'en conclure qu'une commune est plus chère qu'une autre à l'intérieur d'une région. Les prix ne sont relevés QU'EN ZONE URBAINE, alors que les pondérations couvrent villes et campagnes — l'IHSI le dit dans sa méthodologie. Les pondérations viennent de l'enquête ECVMAS de 2011-2012 et n'ont pas été actualisées depuis, pour un indice base 2017-2018. Le découpage en cinq régions ne recoupe PAS les dix départements : « Reste Ouest » réunit l'Ouest hors métropole et le Sud-Est.",2026-08-21
