indicateur_id,langue,champ,valeur
IND-GEO-003,ht,limites_connues,"Ti lokalite ka manke ; 1,3 % nan pwen yo rache pa pwoksimite."
IND-GEO-003,ht,methode_calcul,Konte lokalite GeoNames yo rache ak komin nan pa metòd pwen-nan-polygòn.
IND-GEO-003,ht,nom,Kantite lokalite ki resanse
IND-GEO-003,ht,sens_interpretation,Yon valè ki wo pa yon merit : li vle di tou dokimantasyon an pi konplè.
IND-GEO-003,ht,unite,kantite
IND-GEO-004,en,comparabilite,Comparable between communes of the same reference year.
IND-GEO-004,en,definition,Number of recorded localities per 100 km².
IND-GEO-004,en,limites_connues,Inherits the limitations of IND-GEO-003.
IND-GEO-004,en,methode_calcul,IND-GEO-003 ÷ IND-GEO-001 × 100.
IND-GEO-004,en,nom,Density of localities
IND-GEO-004,en,sens_interpretation,"An approximation of settlement, not a population density."
IND-GEO-004,en,unite,localities / 100 km²
IND-GEO-004,es,comparabilite,Comparable entre comunas del mismo año de referencia.
IND-GEO-004,es,definition,Número de localidades registradas por 100 km².
IND-GEO-004,es,limites_connues,Hereda las limitaciones de IND-GEO-003.
IND-GEO-004,es,methode_calcul,IND-GEO-003 ÷ IND-GEO-001 × 100.
IND-GEO-004,es,nom,Densidad de localidades
IND-GEO-004,es,sens_interpretation,"Una aproximación del poblamiento, no una densidad de población."
IND-GEO-004,es,unite,localidades / 100 km²
IND-GEO-004,ht,comparabilite,Konparab ant komin ki nan menm ane referans.
IND-GEO-004,ht,definition,Kantite lokalite ki resanse pou chak 100 km².
IND-GEO-004,ht,limites_connues,Li pote menm limit ak IND-GEO-003.
IND-GEO-004,ht,methode_calcul,IND-GEO-003 ÷ IND-GEO-001 × 100.
IND-GEO-004,ht,nom,Dansite lokalite
IND-GEO-004,ht,sens_interpretation,"Yon apwòch sou kote moun rete, se pa yon dansite popilasyon."
IND-GEO-004,ht,unite,lokalite / 100 km²
IND-MAR-001,en,comparabilite,Comparable over time if the monitoring system does not change.
IND-MAR-001,en,definition,Number of markets included in the price monitoring system.
IND-MAR-001,en,limites_connues,"Does not record every market in the country, only those monitored."
IND-MAR-001,en,methode_calcul,"Count in the organisations referential, Market category."
IND-MAR-001,en,nom,Markets monitored for prices
IND-MAR-001,en,sens_interpretation,"Measures the coverage of the monitoring system, not commercial activity."
IND-MAR-001,en,unite,count
IND-MAR-001,es,comparabilite,Comparable en el tiempo si el dispositivo de seguimiento no cambia.
IND-MAR-001,es,definition,Número de mercados incluidos en el dispositivo de seguimiento de precios.
IND-MAR-001,es,limites_connues,"No registra todos los mercados del país, solo los que tienen seguimiento."
IND-MAR-001,es,methode_calcul,"Recuento en el referencial de organizaciones, categoría Mercado."
IND-MAR-001,es,nom,Mercados con seguimiento de precios
IND-MAR-001,es,sens_interpretation,"Mide la cobertura del seguimiento, no la actividad comercial."
IND-MAR-001,es,unite,número
IND-MAR-001,ht,comparabilite,Konparab nan tan si dispozitif swivi a pa chanje.
IND-MAR-001,ht,definition,Kantite mache ki nan dispozitif swivi pri a.
IND-MAR-001,ht,limites_connues,"Li pa resanse tout mache peyi a, sèlman sa yo swiv yo."
IND-MAR-001,ht,methode_calcul,"Konte nan baz referans òganizasyon yo, kategori Mache."
IND-MAR-001,ht,nom,Mache yo swiv pou pri
IND-MAR-001,ht,sens_interpretation,"Li mezire kouvèti swivi a, se pa aktivite komès la."
IND-MAR-001,ht,unite,kantite
IND-POP-001,en,comparabilite,A methodological break is likely between the 2003 census and recent estimates — to be flagged.
IND-POP-001,en,definition,Estimated resident population of the territorial entity.
IND-POP-001,en,limites_connues,"No fifth census: any recent value is an estimate, status E, never O."
IND-POP-001,en,methode_calcul,"2024 demographic projection by sex and age (COD-PS, UNFPA), built on the COD-AB CNIGS 2018 boundaries — an estimate, not a count: the last census dates from 2003."
IND-POP-001,en,nom,Population
IND-POP-001,en,sens_interpretation,Denominator of most other indicators: its quality conditions theirs.
IND-POP-001,en,unite,inhabitants
IND-POP-001,es,comparabilite,Es probable una ruptura metodológica entre el censo de 2003 y las estimaciones recientes — debe señalarse.
IND-POP-001,es,definition,Población residente estimada de la entidad territorial.
IND-POP-001,es,limites_connues,"No hay quinto censo: todo valor reciente es una estimación, estado E, nunca O."
IND-POP-001,es,methode_calcul,"Proyección demográfica 2024 por sexo y edad (COD-PS, UNFPA), construida sobre la división COD-AB CNIGS 2018 — una estimación, no un conteo: el último censo data de 2003."
IND-POP-001,es,nom,Población
IND-POP-001,es,sens_interpretation,Denominador de la mayoría de los demás indicadores: su calidad condiciona la de ellos.
IND-POP-001,es,unite,habitantes
IND-POP-001,ht,comparabilite,Gen anpil chans metòd la kase ant resansman 2003 la ak dènye estimasyon yo — fòk nou make sa.
IND-POP-001,ht,definition,Popilasyon ki estime ap viv nan antite teritoryal la.
IND-POP-001,ht,limites_connues,"Pa gen senkyèm resansman : nenpòt valè resan se yon estimasyon, estati E, li pa janm O."
IND-POP-001,ht,methode_calcul,"Pwojeksyon demografik 2024 pa sèks ak laj (COD-PS, UNFPA), bati sou dekoupaj COD-AB CNIGS 2018 — se yon estimasyon, se pa yon kontaj : dènye resansman an date 2003."
IND-POP-001,ht,nom,Popilasyon
IND-POP-001,ht,sens_interpretation,Se denominatè pifò lòt endikatè yo : kalite pa l la deside kalite pa yo.
IND-POP-001,ht,unite,moun
IND-POP-002,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: numerator and denominator both cover the whole country, with no blind spot."
IND-POP-002,en,definition,Estimated resident population per square kilometre of the territorial entity.
IND-POP-002,en,limites_connues,"An estimated population divided by an official area yields an estimated density (status E), never a count. The area includes uninhabitable land: in mountainous and coastal communes, lived density exceeds calculated density. Because the national total of the polygons (26,942 km²) falls short of the usual 27,750 km², every value is very slightly raised. Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; we publish the value unchanged, and Gressier's density should not be read."
IND-POP-002,en,methode_calcul,"IND-POP-001 ÷ IND-GEO-001: the 2024 projected population divided by the area of the 2018 CNIGS boundaries. The two reference years differ — this is assumed, not hidden: the boundaries did not change between them."
IND-POP-002,en,nom,Population density
IND-POP-002,en,sens_interpretation,"High = pressure on land, services and networks. Read it alongside the area: the same density does not mean the same thing over 21 km² and over 490 km²."
IND-POP-002,en,unite,inhabitants / km²
IND-POP-002,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: numerador y denominador cubren todo el país, sin zonas ciegas."
IND-POP-002,es,definition,Población residente estimada por kilómetro cuadrado de la entidad territorial.
IND-POP-002,es,limites_connues,"Una población estimada dividida por una superficie oficial da una densidad estimada (estado E), nunca un conteo. La superficie incluye terrenos inhabitables: en zonas montañosas y costeras, la densidad vivida supera la calculada. Como el total nacional de los polígonos (26 942 km²) es inferior a los 27 750 km² habituales, todos los valores quedan levemente elevados. Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; la publicamos tal cual y la densidad de Gressier no debe leerse."
IND-POP-002,es,methode_calcul,"IND-POP-001 ÷ IND-GEO-001: la población proyectada 2024 dividida por la superficie de la división CNIGS 2018. Los dos años de referencia difieren — se asume, no se oculta: la división no cambió entre ambos."
IND-POP-002,es,nom,Densidad de población
IND-POP-002,es,sens_interpretation,"Alto = presión sobre el suelo, los servicios y las redes. Léase junto con la superficie: una misma densidad no significa lo mismo en 21 km² que en 490 km²."
IND-POP-002,es,unite,habitantes / km²
IND-POP-002,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : nimeratè a ak denominatè a kouvri tout peyi a, pa gen zòn avèg."
IND-POP-002,ht,definition,Popilasyon rezidan estime a divize pa sipèfisi antite tèritoryal la.
IND-POP-002,ht,limites_connues,"Yon popilasyon estime divize pa yon sipèfisi ofisyèl bay yon dansite estime (estati E), pa yon kontaj. Sipèfisi a gen ladan l tè kote moun pa ka rete : nan mòn ak bò lanmè, dansite moun viv la pi wo pase sa nou kalkile a. Kòm total nasyonal polygòn yo (26 942 km²) pi piti pase 27 750 km² yo abitye site a, tout valè yo yon ti jan pi wo. Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; nou pibliye l jan l ye, e fòk moun pa li dansite Gressier."
IND-POP-002,ht,methode_calcul,"IND-POP-001 ÷ IND-GEO-001 : popilasyon pwojte 2024 la divize pa sipèfisi dekoupaj CNIGS 2018 la. De milezim yo pa menm — nou asime sa, nou pa kache l : dekoupaj la pa chanje ant de dat yo."
IND-POP-002,ht,nom,Dansite popilasyon
IND-POP-002,ht,sens_interpretation,"Wo = plis presyon sou tè a, sou sèvis yo ak sou rezo yo. Li li ansanm ak sipèfisi a : menm dansite a pa vle di menm bagay sou 21 km² ak sou 490 km²."
IND-POP-002,ht,unite,abitan / km²
IND-POP-003,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-003,en,definition,Estimated resident population aged under 15.
IND-POP-003,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-003,en,methode_calcul,"Sum of the 2024 COD-PS five-year bands: 0-4, 5-9, 10-14."
IND-POP-003,en,nom,Population under 15
IND-POP-003,en,sens_interpretation,"The base of the pyramid. High = pressure on schooling and child health now, on jobs in ten years."
IND-POP-003,en,unite,inhabitants
IND-POP-003,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-003,es,definition,Población residente estimada menor de 15 años.
IND-POP-003,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-003,es,methode_calcul,"Suma de los grupos quinquenales del COD-PS 2024: 0-4, 5-9, 10-14."
IND-POP-003,es,nom,Población menor de 15 años
IND-POP-003,es,sens_interpretation,"La base de la pirámide. Alto = presión sobre la escuela y la salud infantil hoy, sobre el empleo en diez años."
IND-POP-003,es,unite,habitantes
IND-POP-003,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-003,ht,definition,Popilasyon rezidan estime ki poko gen 15 an.
IND-POP-003,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-003,ht,methode_calcul,"Sòm tranch senk ane COD-PS 2024 yo : 0-4, 5-9, 10-14."
IND-POP-003,ht,nom,Popilasyon ki poko gen 15 an
IND-POP-003,ht,sens_interpretation,"Se baz piramid la. Lè l wo, gen plis presyon sou lekòl ak sou sante timoun jodi a, epi sou travay nan dis an."
IND-POP-003,ht,unite,abitan
IND-POP-004,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-004,en,definition,Estimated resident population within the conventional working-age band.
IND-POP-004,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-004,en,methode_calcul,Sum of the 2024 COD-PS five-year bands: 15-19 through 60-64.
IND-POP-004,en,nom,Population aged 15 to 64
IND-POP-004,en,sens_interpretation,"Denominator of the dependency ratio. ""Working age"" is an age convention, not a measurement: it says nothing about actual employment."
IND-POP-004,en,unite,inhabitants
IND-POP-004,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-004,es,definition,Población residente estimada dentro del grupo de edad convencional de actividad.
IND-POP-004,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-004,es,methode_calcul,Suma de los grupos quinquenales del COD-PS 2024: 15-19 hasta 60-64.
IND-POP-004,es,nom,Población de 15 a 64 años
IND-POP-004,es,sens_interpretation,"Denominador de la razón de dependencia. «Edad activa» es una convención de edad, no una medición: nada dice del empleo real."
IND-POP-004,es,unite,habitantes
IND-POP-004,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-004,ht,definition,Popilasyon rezidan estime ki nan tranch laj konvansyon an rele laj travay la.
IND-POP-004,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-004,ht,methode_calcul,Sòm tranch senk ane COD-PS 2024 yo : 15-19 rive 60-64.
IND-POP-004,ht,nom,Popilasyon 15 a 64 an
IND-POP-004,ht,sens_interpretation,"Se denominatè rapò depandans lan. « Laj travay » se yon konvansyon sou laj, se pa yon mezi : li pa di anyen sou travay moun fè vre."
IND-POP-004,ht,unite,abitan
IND-POP-005,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-005,en,definition,Estimated resident population aged 65 and over.
IND-POP-005,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-005,en,methode_calcul,"Sum of the 2024 COD-PS five-year bands: 65-69, 70-74, 75-79, 80 and over — the top band is open-ended."
IND-POP-005,en,nom,Population aged 65 and over
IND-POP-005,en,sens_interpretation,The apex of the pyramid. High = greater health and care needs.
IND-POP-005,en,unite,inhabitants
IND-POP-005,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-005,es,definition,Población residente estimada de 65 años y más.
IND-POP-005,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-005,es,methode_calcul,"Suma de los grupos quinquenales del COD-PS 2024: 65-69, 70-74, 75-79, 80 y más — el último grupo es abierto."
IND-POP-005,es,nom,Población de 65 años y más
IND-POP-005,es,sens_interpretation,La cima de la pirámide. Alto = mayores necesidades de salud y de cuidados.
IND-POP-005,es,unite,habitantes
IND-POP-005,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-005,ht,definition,Popilasyon rezidan estime ki gen 65 an oswa plis.
IND-POP-005,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-005,ht,methode_calcul,"Sòm tranch senk ane COD-PS 2024 yo : 65-69, 70-74, 75-79, 80 an ak plis — dènye tranch lan louvri."
IND-POP-005,ht,nom,Popilasyon 65 an ak plis
IND-POP-005,ht,sens_interpretation,"Se tèt piramid la. Lè l wo, bezwen swen ak akonpayman ogmante."
IND-POP-005,ht,unite,abitan
IND-POP-006,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-006,en,definition,Estimated resident population outside the conventional working-age band.
IND-POP-006,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-006,en,methode_calcul,IND-POP-003 + IND-POP-005.
IND-POP-006,en,nom,Dependent population (under 15 and 65 and over)
IND-POP-006,en,sens_interpretation,"Numerator of the dependency ratio. ""Dependent"" is an age convention: many of these people work."
IND-POP-006,en,unite,inhabitants
IND-POP-006,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-006,es,definition,Población residente estimada fuera del grupo de edad convencional de actividad.
IND-POP-006,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-006,es,methode_calcul,IND-POP-003 + IND-POP-005.
IND-POP-006,es,nom,Población dependiente (menores de 15 y de 65 años y más)
IND-POP-006,es,sens_interpretation,Numerador de la razón de dependencia. «Dependiente» es una convención de edad: muchas de estas personas trabajan.
IND-POP-006,es,unite,habitantes
IND-POP-006,ht,comparabilite,"Konparab ant tout 140 komin referansyèl CNIGS 2018 la : pwojeksyon an kouvri tout peyi a, pa gen zòn avèg. Pou konpare nan tan, fòk gen yon lòt milezim COD-PS bati sou menm dekoupaj la."
IND-POP-006,ht,definition,Popilasyon rezidan estime ki deyò tranch laj konvansyon an rele laj travay la.
IND-POP-006,ht,limites_connues,"Tout valè sa yo soti nan yon pwojeksyon (COD-PS 2024), se pa yon kontaj : estati E, pa janm O — dènye resansman an date 2003. Sous la bay laj yo pa gwoup senk ane : nou pa rale okenn lòt bòn laj (5-18 an, laj medyàn) ladan l, paske pou sa fòk nou ta envante konbyen moun ki nan chak ane anndan yon tranch. Dènye tranch lan louvri (80 an ak plis). Gen yon anomali nan sous la pou moun konnen : COD-PS 2024 bay Gressier (HT0116) 3 987 abitan, yon chif ki pa nan lòd vwazen l yo ; efektif pa laj li yo pote menm anomali a, fòk moun pa li yo. Pou fini, dekoupaj pa komin lan pi frajil pase total la : lè timoun fèt, rapò gason ak fi a estab (101,8 gason pou 100 fi nan tout peyi a sou tranch 0-4 la), men li ale depi 89 rive 116 selon komin. Fòk moun li estrikti laj ak sèks la ak anpil prekosyon nan nivo komin, e eka yon sèl tranch pou kont li pa vle di anyen."
IND-POP-006,ht,methode_calcul,IND-POP-003 + IND-POP-005.
IND-POP-006,ht,nom,Popilasyon depandan (mwens pase 15 an ak 65 an ak plis)
IND-POP-006,ht,sens_interpretation,Se nimeratè rapò depandans lan. Mo « depandan » an se yon konvansyon sou laj : anpil nan moun sa yo ap travay.
IND-POP-006,ht,unite,abitan
IND-POP-007,en,comparabilite,"Comparable across all 140 communes of the 2018 CNIGS reference: the projection covers the whole country, with no blind spot. Comparable over time only against another COD-PS reference year built on the same boundaries."
IND-POP-007,en,definition,Estimated resident population of school age.
IND-POP-007,en,limites_connues,"Every value here derives from a projection (COD-PS 2024), not a count: status E, never O — the last census dates from 2003. The source is five-year banded: no intermediate age boundary (5-18, median age) is drawn from it, since splitting a band would mean inventing a distribution. The top band is open-ended (80 and over). Known source anomaly: COD-PS 2024 assigns 3,987 inhabitants to Gressier (HT0116), out of proportion with its neighbours; its age counts inherit the anomaly and should not be read. Finally, the communal breakdown is more fragile than the total: the sex ratio at birth is biologically stable (101.8 men per 100 women nationally in the 0-4 band), yet it spreads from 89 to 116 across communes. An age-and-sex structure should be read with caution at commune level, and a single band's gap means nothing on its own."
IND-POP-007,en,methode_calcul,"Sum of the 2024 COD-PS five-year bands: 5-9, 10-14, 15-19. The upper bound is 19, not 18: the source is five-year banded, and splitting the 15-19 band would mean inventing a distribution."
IND-POP-007,en,nom,Population aged 5 to 19
IND-POP-007,en,sens_interpretation,Denominator of school-provision indicators. It partly overlaps the under-15 population: the two do not add up.
IND-POP-007,en,unite,inhabitants
IND-POP-007,es,comparabilite,"Comparable entre las 140 comunas del referencial CNIGS 2018: la proyección cubre todo el país, sin zonas ciegas. Comparable en el tiempo solo frente a otro año de referencia COD-PS construido sobre la misma división."
IND-POP-007,es,definition,Población residente estimada en edad escolar.
IND-POP-007,es,limites_connues,"Todos estos valores derivan de una proyección (COD-PS 2024), no de un conteo: estado E, nunca O — el último censo data de 2003. La fuente es quinquenal: no se extrae de ella ningún límite de edad intermedio (5-18 años, edad mediana), pues repartir un grupo exigiría inventar. El último grupo es abierto (80 años y más). Anomalía conocida de la fuente: COD-PS 2024 atribuye 3 987 habitantes a Gressier (HT0116), fuera de proporción con sus vecinas; sus efectivos por edad heredan la anomalía y no deben leerse. Por último, la desagregación comunal es más frágil que el total: la razón de masculinidad al nacer es biológicamente estable (101,8 hombres por 100 mujeres a escala nacional en el grupo 0-4), pero varía de 89 a 116 según la comuna. Una estructura por edad y sexo debe leerse con cautela a nivel comunal, y la diferencia de un solo grupo no significa nada por sí sola."
IND-POP-007,es,methode_calcul,"Suma de los grupos quinquenales del COD-PS 2024: 5-9, 10-14, 15-19. El límite superior es 19 años y no 18: la fuente es quinquenal, y dividir el grupo 15-19 exigiría inventar un reparto."
IND-POP-007,es,nom,Población de 5 a 19 años
IND-POP-007,es,sens_interpretation,Denominador de los indicadores de oferta escolar. Se solapa en parte con los menores de 15 años: ambos no se suman.
