indicateur_id,langue,champ,valeur
IND-ACC-001,es,definition,Tiempo de trayecto mediano desde las localidades habitadas hasta el establecimiento de salud más cercano.
IND-ACC-001,es,methode_calcul,"Cálculo de isócronas sobre la red viaria desde cada localidad, y después mediana ponderada por la población."
IND-ACC-001,es,comparabilite,Comparable si la red y el método no cambian.
IND-ACC-001,es,limites_connues,La red OSM está bajo ODbL: incompatible con una licencia Atmart propietaria sin compartir-igual.
IND-ACC-001,es,unite,minutos
IND-ACC-001,es,sens_interpretation,Bajo = servicio accesible. Es el indicador más difícil de reproducir y por tanto el más diferenciador.
IND-PRX-001,ht,nom,Volatilite pri yo pa mache
IND-PRX-001,ht,definition,Dispèsyon pri reyèl yon pwodui sou yon mache.
IND-PRX-001,ht,methode_calcul,"Ekatip ÷ mwayèn pri reyèl mansyèl la sou 12 mwa k ap woule, apre korije enflasyon."
IND-PRX-001,ht,comparabilite,Konparab ant mache si inite yo mete daplon.
IND-PRX-001,ht,limites_connues,"Inite mezi lokal yo (mamit, gòdè) chanje de yon mache a yon lòt : san yo pa mete daplon, endikatè a fo."
IND-PRX-001,ht,unite,koyefisyan varyasyon (%)
IND-PRX-001,ht,sens_interpretation,"Wo = mache a pa estab, se yon siyal alèt sou manje."
IND-PRX-001,en,nom,Price volatility by market
IND-PRX-001,en,definition,Dispersion of the real price of a product on a given market.
IND-PRX-001,en,methode_calcul,"Standard deviation ÷ mean of the monthly real price over a rolling 12 months, after correcting for inflation."
IND-PRX-001,en,comparabilite,Comparable between markets if the units are harmonised.
IND-PRX-001,en,limites_connues,"Local units of measure (marmite, gode) vary from one market to another: without harmonisation, the indicator is wrong."
IND-PRX-001,en,unite,coefficient of variation (%)
IND-PRX-001,en,sens_interpretation,"High = unstable market, a food-security warning signal."
IND-PRX-001,es,nom,Volatilidad de precios por mercado
IND-PRX-001,es,definition,Dispersión del precio real de un producto en un mercado dado.
IND-PRX-001,es,methode_calcul,"Desviación típica ÷ media del precio real mensual sobre 12 meses móviles, tras corregir la inflación."
IND-PRX-001,es,comparabilite,Comparable entre mercados si las unidades están armonizadas.
IND-PRX-001,es,limites_connues,"Las unidades de medida locales (marmite, gode) varían de un mercado a otro: sin armonización, el indicador es falso."
IND-PRX-001,es,unite,coeficiente de variación (%)
IND-PRX-001,es,sens_interpretation,"Alto = mercado inestable, señal de alerta alimentaria."
IND-POP-001,ht,nom,Popilasyon
IND-POP-001,ht,definition,Popilasyon ki estime ap viv nan antite teritoryal la.
IND-POP-001,ht,methode_calcul,"Nou pran estimasyon ofisyèl yo ; si pa genyen, yon pwojeksyon dokimante depi dènye resansman an."
IND-POP-001,ht,comparabilite,Gen anpil chans metòd la kase ant resansman 2003 la ak dènye estimasyon yo — fòk nou make sa.
IND-POP-001,ht,limites_connues,"Pa gen senkyèm resansman : nenpòt valè resan se yon estimasyon, estati E, li pa janm O."
IND-POP-001,ht,unite,moun
IND-POP-001,ht,sens_interpretation,Se denominatè pifò lòt endikatè yo : kalite pa l la deside kalite pa yo.
IND-POP-001,en,nom,Population
IND-POP-001,en,definition,Estimated resident population of the territorial entity.
IND-POP-001,en,methode_calcul,"Official estimates are taken up; failing that, a documented projection from the last census."
IND-POP-001,en,comparabilite,A methodological break is likely between the 2003 census and recent estimates — to be flagged.
IND-POP-001,en,limites_connues,"No fifth census: any recent value is an estimate, status E, never O."
IND-POP-001,en,unite,inhabitants
IND-POP-001,en,sens_interpretation,Denominator of most other indicators: its quality conditions theirs.
IND-POP-001,es,nom,Población
IND-POP-001,es,definition,Población residente estimada de la entidad territorial.
IND-POP-001,es,methode_calcul,"Se retoman las estimaciones oficiales; en su defecto, una proyección documentada desde el último censo."
IND-POP-001,es,comparabilite,Es probable una ruptura metodológica entre el censo de 2003 y las estimaciones recientes — debe señalarse.
IND-POP-001,es,limites_connues,"No hay quinto censo: todo valor reciente es una estimación, estado E, nunca O."
IND-POP-001,es,unite,habitantes
IND-POP-001,es,sens_interpretation,Denominador de la mayoría de los demás indicadores: su calidad condiciona la de ellos.
