serie_id,libelle,domaine,annee,valeur,unite,source_id,source,licence,attribution,note,date_extraction
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2021,23.2018084,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2020,24.6120381,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2019,24.2930315,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2018,24.7955964,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2017,25.1035815,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2016,24.0808375,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2015,24.6140278,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2014,24.8390429,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2013,27.9808853,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2012,26.395297,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2011,27.5261956,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2010,28.4762543,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2009,32.0785087,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2008,30.3771753,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2007,27.7454094,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2006,28.1274279,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2005,23.1662096,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2004,26.8014657,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2003,25.7356315,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2002,24.8233375,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-CC,Contrôle de la corruption — score de gouvernance — Confidence interval: Upper bound (90 %),Gouvernance,2000,33.3786508,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2024,12.147424,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2023,12.2417295,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2022,12.1957638,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2021,11.2813601,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2020,14.0795218,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2019,14.6193481,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2018,17.2801048,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2017,14.5822061,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2016,14.7204045,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2015,14.9918469,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2014,13.8166815,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2013,21.7108836,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2012,20.2365991,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2011,19.8613548,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2010,20.8564123,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2009,23.2998859,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2008,23.4094899,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2007,19.1005239,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2006,19.0776266,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2005,19.1480529,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2004,14.4282056,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2003,15.6478959,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2002,15.6110942,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance,Gouvernance,2000,24.9407784,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance — Confidence interval: Lower bound (90 %),Gouvernance,2024,4.6207139,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance — Confidence interval: Lower bound (90 %),Gouvernance,2023,5.1756054,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance — Confidence interval: Lower bound (90 %),Gouvernance,2022,5.2039878,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance — Confidence interval: Lower bound (90 %),Gouvernance,2021,4.0028296,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance — Confidence interval: Lower bound (90 %),Gouvernance,2020,6.8009913,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance — Confidence interval: Lower bound (90 %),Gouvernance,2019,7.3408175,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance — Confidence interval: Lower bound (90 %),Gouvernance,2018,10.0015742,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance — Confidence interval: Lower bound (90 %),Gouvernance,2017,7.3036756,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance — Confidence interval: Lower bound (90 %),Gouvernance,2016,7.4418739,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance — Confidence interval: Lower bound (90 %),Gouvernance,2015,7.7133164,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance — Confidence interval: Lower bound (90 %),Gouvernance,2014,6.5381509,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance — Confidence interval: Lower bound (90 %),Gouvernance,2013,14.432353,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
WGI-GE,Efficacité des pouvoirs publics — score de gouvernance — Confidence interval: Lower bound (90 %),Gouvernance,2012,12.9580685,score de 0 à 100,SRC-080,Banque mondiale — Worldwide Governance Indicators,CC BY 4.0,The World Bank: Worldwide Governance Indicators,"Estimation composite de PERCEPTIONS, pas une mesure directe. Score 0-100 de la révision 2025, recalculé depuis 1996 : ne pas comparer avec une valeur WGI publiée avant 2025. Un écart qui tient dans l'intervalle de confiance à 90 % n'est pas un changement.",2026-09-21
